NU_ANO,NU_IDADE,NU_NOTA_CH,NU_NOTA_CN,NU_NOTA_LC,NU_NOTA_MT,SG_UF_PROVA,TP_PRESENCA_D1,TP_PRESENCA_D2,TP_SEXO
2015,20.0,581.1,519.2,519.5,367.9,São Paulo,1,1,F
2015,19.0,563.0,499.7,498.0,506.6,Rio de Janeiro,1,1,M
2015,19.0,559.9,442.7,462.1,465.3,Pará,1,1,M
2015,25.0,,,,,São Paulo,0,0,M
2015,27.0,593.8,565.6,571.5,465.3,São Paulo,1,1,M
2015,18.0,511.1,475.3,560.2,346.4,Pernambuco,1,1,M
2015,38.0,,,,,Rio de Janeiro,0,0,M
2015,20.0,696.1,593.6,679.2,780.5,São Paulo,1,1,M
2015,20.0,581.8,483.7,513.5,469.9,Mato Grosso do Sul,1,1,F
2015,23.0,609.9,564.7,573.4,637.5,São Paulo,1,1,F
2015,16.0,,,,,São Paulo,0,0,F
2015,16.0,563.5,350.2,558.9,449.8,Piauí,1,1,F
2015,22.0,615.6,504.6,565.6,606.0,São Paulo,1,1,F
2015,27.0,,,,,Rio Grande do Norte,0,0,M
2015,19.0,,,,,Goiás,0,0,M
2015,24.0,638.8,579.8,594.1,532.4,Pará,1,1,M
2015,18.0,574.6,504.6,558.4,605.9,Paraná,1,1,M
2015,19.0,492.0,497.1,528.6,472.7,Rio de Janeiro,1,1,F
2015,27.0,550.9,418.5,481.4,452.1,Minas Gerais,1,1,F
2015,21.0,610.5,504.2,537.8,557.3,Rio Grande do Sul,1,1,M
2015,21.0,,,,,Rio de Janeiro,0,0,F
2015,26.0,582.8,455.2,504.9,456.6,Minas Gerais,1,1,F
2015,22.0,614.0,509.9,581.2,547.8,São Paulo,1,1,F
2015,20.0,602.0,432.4,559.8,428.2,São Paulo,1,1,F
2015,20.0,475.3,647.0,545.7,601.0,Paraná,1,1,M
2015,30.0,,,,,São Paulo,0,0,M
2015,19.0,593.2,480.8,585.4,438.8,Piauí,1,1,F
2015,22.0,623.4,504.7,540.0,542.4,Minas Gerais,1,1,F
2015,21.0,,,,,Rio Grande do Sul,0,0,F
2015,25.0,593.0,583.4,568.1,501.4,Paraíba,1,1,M
2015,17.0,647.0,527.0,530.0,480.2,São Paulo,1,1,F
2015,19.0,597.6,512.9,564.9,434.2,Paraná,1,1,F
2015,18.0,628.4,572.4,470.7,692.3,Paraná,1,1,M
2015,19.0,599.8,584.9,608.0,597.3,São Paulo,1,1,M
2015,17.0,650.0,579.4,655.1,635.0,Ceará,1,1,M
2015,21.0,559.4,372.5,468.5,497.9,Rio Grande do Sul,1,1,F
2015,39.0,560.5,516.3,524.8,485.8,Rio Grande do Sul,1,1,F
2015,19.0,,,,,Paraná,0,0,M
2015,17.0,568.1,437.4,484.9,412.8,Bahia,1,1,F
2015,54.0,571.2,455.7,556.8,455.2,São Paulo,1,1,F
2015,20.0,716.6,655.9,670.9,569.0,São Paulo,1,1,F
2015,28.0,567.1,545.4,547.5,436.0,Pernambuco,1,1,F
2015,18.0,,,,,Rio de Janeiro,0,0,F
2015,35.0,699.1,634.2,610.7,681.2,Minas Gerais,1,1,M
2015,52.0,569.4,395.9,524.4,382.8,Paraná,1,1,M
2015,30.0,739.2,648.3,708.9,707.4,Rio Grande do Norte,1,1,M
2015,16.0,581.8,448.9,502.1,351.2,Paraíba,1,1,F
2015,18.0,639.4,556.8,598.0,517.7,Maranhão,1,1,F
2015,23.0,692.0,583.4,615.3,734.3,São Paulo,1,1,F
2015,17.0,531.2,460.2,520.5,504.0,São Paulo,1,1,F
2015,25.0,550.0,421.9,470.5,440.5,Minas Gerais,1,1,F
2015,29.0,,,,,Rio Grande do Norte,0,0,M
2015,23.0,479.3,392.1,413.6,391.4,Rio Grande do Norte,1,1,F
2015,20.0,535.0,467.6,507.8,475.5,Bahia,1,1,M
2015,26.0,646.9,579.3,608.0,599.2,São Paulo,1,1,F
2015,40.0,514.3,402.9,438.2,341.2,Rio de Janeiro,1,1,F
2015,20.0,611.6,495.4,573.3,472.3,Espírito Santo,1,1,F
2015,19.0,585.1,573.7,554.6,402.6,Mato Grosso,1,1,F
2015,18.0,546.3,343.3,517.7,333.6,Rio Grande do Sul,1,1,M
2015,24.0,557.3,599.5,535.9,377.7,São Paulo,1,1,F
2015,20.0,543.4,543.1,489.9,532.0,São Paulo,1,1,M
2015,24.0,580.6,527.0,530.9,505.8,Minas Gerais,1,1,M
2015,23.0,575.8,471.8,544.5,521.5,São Paulo,1,1,F
2015,30.0,535.3,528.6,524.9,581.3,Espírito Santo,1,1,F
2015,27.0,645.7,549.2,569.0,600.6,Paraíba,1,1,F
2015,17.0,414.9,463.3,483.8,438.2,Minas Gerais,1,1,F
2015,34.0,450.8,343.9,479.6,526.0,Minas Gerais,1,1,M
2015,18.0,690.9,659.1,685.1,770.9,Rio de Janeiro,1,1,M
2015,18.0,560.6,466.8,549.1,556.0,Rio Grande do Sul,1,1,F
2015,25.0,581.7,418.7,552.0,447.7,Rio Grande do Sul,1,1,F
2015,18.0,530.5,463.6,437.2,460.3,Sergipe,1,1,M
2015,19.0,438.0,483.8,432.8,374.5,Rio de Janeiro,1,1,F
2015,18.0,574.0,646.8,514.4,736.9,Maranhão,1,1,M
2015,19.0,618.3,584.6,572.5,579.2,Rio de Janeiro,1,1,F
2015,24.0,508.2,413.2,440.0,398.1,São Paulo,1,1,F
2015,18.0,424.8,364.7,382.4,418.2,Sergipe,1,1,F
2015,25.0,646.4,505.3,565.6,451.1,Ceará,1,1,F
2015,18.0,674.4,634.9,646.3,673.9,Minas Gerais,1,1,M
2015,17.0,623.5,536.3,618.4,497.1,São Paulo,1,1,F
2015,26.0,630.5,590.7,545.3,663.1,Espírito Santo,1,1,F
2015,21.0,608.2,510.7,,,Minas Gerais,1,0,M
2015,31.0,559.0,468.9,477.8,519.7,Pará,1,1,M
2015,16.0,592.6,494.7,532.1,482.8,Goiás,1,1,F
2015,31.0,,,,,Bahia,0,0,F
2015,23.0,,,,,Pernambuco,0,0,F
2015,18.0,661.3,624.0,594.6,761.1,Minas Gerais,1,1,M
2015,19.0,605.5,530.5,534.2,553.5,Rio de Janeiro,1,1,M
2015,19.0,622.6,523.2,537.3,562.3,São Paulo,1,1,M
2015,19.0,586.8,568.1,563.1,602.5,Rio de Janeiro,1,1,F
2015,30.0,,,,,Mato Grosso,0,0,F
2015,25.0,739.8,733.8,712.2,785.1,Minas Gerais,1,1,F
2015,19.0,539.9,396.8,508.0,396.5,Rio Grande do Sul,1,1,F
2015,21.0,507.8,399.4,515.0,356.4,Rio de Janeiro,1,1,F
2015,33.0,,,,,Pernambuco,0,0,F
2015,27.0,649.5,456.3,594.6,671.5,Bahia,1,1,M
2015,19.0,,,,,Tocantins,0,0,F
2015,18.0,636.3,621.3,609.9,509.8,São Paulo,1,1,F
2015,16.0,,,545.4,719.5,Ceará,0,1,M
2015,20.0,612.1,566.9,583.6,529.0,Pará,1,1,M
2015,37.0,433.0,357.1,490.0,423.1,São Paulo,1,1,M
2015,19.0,,,,,Bahia,0,0,M
2015,28.0,602.2,573.3,543.0,524.5,Espírito Santo,1,1,F
2015,26.0,574.5,502.9,561.4,467.8,Minas Gerais,1,1,F
2015,25.0,407.1,407.5,456.2,444.4,Rio de Janeiro,1,1,F
2015,17.0,577.5,506.5,542.1,454.4,São Paulo,1,1,M
2015,18.0,529.1,476.3,469.5,454.5,Bahia,1,1,F
2015,24.0,528.1,384.7,458.0,527.0,Pará,1,1,F
2015,16.0,,,,,Paraná,0,0,M
2015,25.0,585.4,482.5,489.8,450.2,Pará,1,1,M
2015,18.0,687.8,674.1,652.2,703.4,Minas Gerais,1,1,F
2015,21.0,639.6,552.9,594.1,618.3,Sergipe,1,1,M
2015,25.0,,,,,Minas Gerais,0,0,M
2015,21.0,701.3,632.9,608.4,598.9,Rio Grande do Sul,1,1,M
2015,22.0,618.1,513.0,566.6,509.2,Minas Gerais,1,1,F
2015,18.0,559.3,489.8,556.5,544.0,Santa Catarina,1,1,F
2015,19.0,,,,,São Paulo,0,0,F
2015,18.0,540.5,449.2,537.9,482.8,São Paulo,1,1,M
2015,17.0,602.6,491.1,527.7,465.2,São Paulo,1,1,F
2015,18.0,592.1,517.8,508.5,480.9,Rio de Janeiro,1,1,M
2015,17.0,616.9,423.7,578.0,405.5,Goiás,1,1,F
2015,25.0,,,,,Goiás,0,0,M
2015,23.0,583.0,432.3,485.6,462.0,Espírito Santo,1,1,M
2015,31.0,,,,,São Paulo,0,0,M
2015,23.0,,,,,São Paulo,0,0,F
2015,22.0,576.3,470.3,500.0,410.1,Minas Gerais,1,1,F
2015,28.0,,,,,Pará,0,0,M
2015,20.0,545.3,456.6,469.7,430.3,Pernambuco,1,1,F
2015,22.0,587.5,519.3,619.6,421.5,Rio de Janeiro,1,1,F
2015,20.0,601.6,537.2,,,São Paulo,1,0,M
2015,16.0,496.3,467.4,466.9,400.4,Rio Grande do Sul,1,1,F
2015,37.0,499.8,418.9,448.0,367.7,Bahia,1,1,M
2015,37.0,,,,,Maranhão,0,0,F
2015,34.0,,,,,Paraná,0,0,F
2015,46.0,,,,,Rio Grande do Sul,0,0,F
2015,31.0,,,,,Rio de Janeiro,0,0,M
2015,27.0,549.0,472.6,505.8,365.0,Bahia,1,1,F
2015,25.0,520.2,491.3,397.7,370.2,Bahia,1,1,F
2015,19.0,442.7,0.0,434.2,336.1,São Paulo,1,1,F
2015,21.0,,,,,Ceará,0,0,F
2015,20.0,547.9,420.0,452.6,319.9,Paraíba,1,1,F
2015,26.0,461.8,398.9,,,Goiás,1,0,M
2015,16.0,555.5,441.5,407.9,322.5,Santa Catarina,1,1,F
2015,24.0,605.6,510.0,602.5,349.5,Ceará,1,1,F
2015,15.0,395.3,413.2,401.0,434.1,Pernambuco,1,1,F
2015,39.0,491.0,418.3,484.0,425.9,Pernambuco,1,1,F
2015,46.0,538.4,479.0,535.2,370.3,Santa Catarina,1,1,F
2015,27.0,,,,,Roraima,0,0,M
2015,54.0,645.4,563.9,533.1,416.5,Distrito Federal,1,1,M
2015,32.0,609.6,556.1,563.8,454.1,São Paulo,1,1,F
2015,22.0,585.8,422.7,520.6,407.3,Maranhão,1,1,F
2015,20.0,525.5,419.8,365.6,363.8,Santa Catarina,1,1,F
2015,20.0,567.7,458.7,499.6,414.6,Bahia,1,1,F
2015,28.0,565.6,426.9,492.9,439.0,Paraná,1,1,M
2015,36.0,,,,,Espírito Santo,0,0,F
2015,21.0,648.9,500.8,637.5,676.3,São Paulo,1,1,M
2015,23.0,516.7,453.6,468.7,417.0,Ceará,1,1,F
2015,17.0,638.4,570.9,594.8,645.0,Paraná,1,1,M
2015,22.0,513.0,406.5,407.5,370.8,Minas Gerais,1,1,M
2015,18.0,534.2,479.2,493.8,469.1,Minas Gerais,1,1,M
2015,22.0,534.6,392.6,494.3,391.2,Sergipe,1,1,F
2015,24.0,581.0,480.3,549.1,508.4,Rio de Janeiro,1,1,M
2015,25.0,598.2,505.8,561.2,378.7,Bahia,1,1,M
2015,20.0,594.4,503.0,530.0,445.3,São Paulo,1,1,F
2015,29.0,,,,,Ceará,0,0,M
2015,28.0,657.5,530.6,605.3,509.4,Rio Grande do Norte,1,1,F
2015,17.0,568.7,456.4,463.2,427.2,Rio de Janeiro,1,1,F
2015,20.0,,,,,São Paulo,0,0,F
2015,28.0,580.9,542.4,615.9,516.5,São Paulo,1,1,F
2015,20.0,622.7,569.5,569.5,582.4,São Paulo,1,1,F
2015,19.0,519.1,443.6,521.2,385.7,Pernambuco,1,1,M
2015,23.0,602.7,544.5,557.3,563.4,Minas Gerais,1,1,M
2015,19.0,,,,,Santa Catarina,0,0,M
2015,21.0,,,,,Minas Gerais,0,0,F
2015,28.0,570.7,537.8,516.6,518.4,Rio de Janeiro,1,1,F
2015,17.0,619.5,548.8,594.2,669.3,São Paulo,1,1,F
2015,51.0,,,,,Rio de Janeiro,0,0,F
2015,21.0,,,,,Paraná,0,0,F
2015,25.0,548.1,377.0,559.9,330.7,Goiás,1,1,F
2015,27.0,,,,,Minas Gerais,0,0,M
2015,35.0,,,,,Pernambuco,0,0,F
2015,29.0,635.0,535.6,617.2,566.2,Goiás,1,1,M
2015,37.0,619.7,574.3,562.0,467.7,Distrito Federal,1,1,M
2015,27.0,,,,,Piauí,0,0,F
2015,22.0,,,,,Pernambuco,0,0,F
2015,27.0,502.5,414.0,370.8,460.3,Maranhão,1,1,M
2015,30.0,703.4,607.3,666.8,667.1,Rio Grande do Sul,1,1,F
2015,25.0,706.2,680.7,614.2,755.7,Minas Gerais,1,1,M
2015,26.0,,,,,Paraíba,0,0,M
2015,39.0,529.0,513.6,466.4,440.7,Minas Gerais,1,1,M
2015,29.0,,,,,Pernambuco,0,0,M
2015,19.0,,,,,Mato Grosso do Sul,0,0,F
2015,24.0,,,,,São Paulo,0,0,M
2015,20.0,549.2,388.4,491.6,418.0,Ceará,1,1,F
2015,20.0,573.6,364.1,479.0,381.6,Pará,1,1,F
2015,18.0,673.0,673.7,600.5,751.0,Alagoas,1,1,F
2015,16.0,634.6,555.4,559.2,582.5,São Paulo,1,1,M
2015,23.0,598.7,528.3,,,Rio Grande do Norte,1,0,M
2015,34.0,598.9,457.9,532.8,506.2,Roraima,1,1,M
2015,18.0,540.0,479.3,565.4,600.6,Minas Gerais,1,1,F
2015,25.0,534.8,455.2,552.9,321.1,Pernambuco,1,1,F
2015,24.0,500.3,478.7,463.8,323.6,Paraná,1,1,M
2015,33.0,680.0,642.6,609.9,613.7,São Paulo,1,1,F
2015,21.0,532.3,398.3,488.9,410.8,São Paulo,1,1,F
2015,23.0,533.2,403.7,474.8,532.7,Paraná,1,1,F
2015,24.0,553.1,443.4,425.8,345.5,São Paulo,1,1,M
2015,22.0,681.6,559.7,569.9,797.3,Pernambuco,1,1,M
2015,39.0,545.8,518.3,497.9,466.4,Pernambuco,1,1,F
2015,21.0,493.0,381.9,441.7,373.8,Maranhão,1,1,M
2015,19.0,693.2,584.1,559.3,589.2,Minas Gerais,1,1,M
2015,27.0,578.1,536.0,546.4,554.4,Mato Grosso,1,1,M
2015,26.0,,,,,São Paulo,0,0,M
2015,24.0,498.5,480.0,507.1,518.4,Pará,1,1,F
2015,16.0,593.8,444.1,589.0,643.1,Rio Grande do Sul,1,1,F
2015,19.0,455.0,494.3,507.2,332.9,Alagoas,1,1,F
2015,24.0,578.7,453.1,450.2,571.8,Rio Grande do Sul,1,1,F
2015,19.0,540.6,385.0,359.4,370.5,Minas Gerais,1,1,M
2015,20.0,585.1,516.3,437.3,453.7,Rio Grande do Sul,1,1,M
2015,31.0,559.8,495.3,465.6,512.4,São Paulo,1,1,M
2015,20.0,,,,,São Paulo,0,0,F
2015,28.0,608.0,437.7,569.7,459.7,Bahia,1,1,M
2015,19.0,596.0,497.1,517.3,507.4,Goiás,1,1,M
2015,30.0,550.4,406.2,492.7,560.6,São Paulo,1,1,F
2015,23.0,621.8,614.3,592.9,656.3,Rio de Janeiro,1,1,M
2015,21.0,735.3,670.0,613.9,752.0,Minas Gerais,1,1,F
2015,18.0,645.8,547.9,572.9,399.8,São Paulo,1,1,F
2015,24.0,472.9,446.0,464.3,446.6,Pará,1,1,F
2015,18.0,597.4,545.8,594.5,432.8,Santa Catarina,1,1,F
2015,19.0,638.2,585.1,584.8,711.3,Minas Gerais,1,1,F
2015,17.0,591.4,516.2,584.9,622.7,Goiás,1,1,M
2015,27.0,569.9,529.7,552.5,623.5,São Paulo,1,1,M
2015,27.0,507.6,465.3,524.2,380.6,Paraíba,1,1,F
2015,19.0,480.6,507.3,411.6,386.8,Pernambuco,1,1,F
2015,28.0,536.0,504.8,465.8,383.5,Distrito Federal,1,1,F
2015,23.0,702.2,472.0,632.2,609.0,Rio de Janeiro,1,1,F
2015,34.0,,,,,Rio Grande do Sul,0,0,M
2015,19.0,574.9,550.1,544.7,630.3,São Paulo,1,1,F
2015,41.0,615.7,533.3,527.1,467.9,Pará,1,1,M
2015,36.0,619.4,506.7,564.7,527.4,Paraíba,1,1,M
2015,19.0,454.5,339.3,389.7,340.8,Paraná,1,1,F
2015,15.0,595.3,483.4,559.3,375.8,Rio de Janeiro,1,1,F
2015,21.0,,,,,Paraná,0,0,F
2015,26.0,,,,,Rio de Janeiro,0,0,F
2015,21.0,578.9,505.0,551.1,427.5,Rio de Janeiro,1,1,F
2015,22.0,,,,,Rio de Janeiro,0,0,F
2015,21.0,574.1,409.0,549.4,462.5,São Paulo,1,1,F
2015,19.0,720.3,687.1,675.2,660.4,Rio de Janeiro,1,1,F
2015,31.0,668.7,626.4,567.8,574.1,Maranhão,1,1,F
2015,23.0,456.6,475.4,483.4,371.7,Goiás,1,1,F
2015,22.0,573.3,445.7,485.1,526.6,Ceará,1,1,F
2015,19.0,606.7,488.3,524.9,515.5,Paraná,1,1,M
2015,22.0,577.5,488.3,509.2,453.6,Rio Grande do Sul,1,1,M
2015,16.0,621.7,507.9,651.3,528.4,São Paulo,1,1,F
2015,23.0,527.9,463.8,406.6,415.1,Rio Grande do Sul,1,1,F
2015,33.0,680.6,640.0,605.2,690.6,Rio de Janeiro,1,1,M
2015,18.0,609.4,539.9,556.8,644.0,Minas Gerais,1,1,M
2015,21.0,710.8,616.5,633.9,652.4,São Paulo,1,1,M
2015,36.0,610.7,447.0,476.9,533.4,São Paulo,1,1,F
2015,19.0,526.5,490.4,546.8,431.5,Minas Gerais,1,1,F
2015,20.0,589.6,462.2,535.3,437.6,Rio de Janeiro,1,1,M
2015,19.0,477.1,441.8,448.3,377.8,São Paulo,1,1,F
2015,46.0,548.3,389.0,512.3,352.7,Rio Grande do Sul,1,1,M
2015,34.0,,,,,Amazonas,0,0,F
2015,21.0,,,,,Bahia,0,0,F
2015,21.0,572.4,437.0,502.0,446.1,São Paulo,1,1,F
2015,18.0,624.9,648.5,563.2,521.0,Pará,1,1,M
2015,20.0,,,464.0,433.2,São Paulo,0,1,M
2015,26.0,515.9,430.9,478.4,441.8,Ceará,1,1,F
2015,19.0,646.8,648.1,531.9,688.9,Goiás,1,1,M
2015,36.0,,,,,Paraná,0,0,M
2015,18.0,,,,,Minas Gerais,0,0,F
2015,19.0,468.2,502.3,,,São Paulo,1,0,F
2015,20.0,562.1,509.2,525.2,353.1,Bahia,1,1,F
2015,33.0,591.5,419.4,536.4,417.1,Pernambuco,1,1,F
2015,23.0,504.5,399.3,433.1,426.4,Pernambuco,1,1,F
2015,18.0,393.5,417.0,397.3,394.6,Rio Grande do Norte,1,1,F
2015,21.0,517.1,434.6,484.3,366.5,Paraíba,1,1,F
2015,25.0,,,,,São Paulo,0,0,F
2015,18.0,678.6,647.8,615.3,760.4,Minas Gerais,1,1,F
2015,30.0,,,,,São Paulo,0,0,F
2015,21.0,529.5,440.3,510.7,465.3,Distrito Federal,1,1,F
2015,17.0,598.3,482.9,564.1,518.3,Pernambuco,1,1,F
2015,19.0,651.2,593.0,534.5,734.1,Rio de Janeiro,1,1,F
2015,24.0,,,,,Pernambuco,0,0,F
2015,25.0,598.1,528.2,512.9,436.6,São Paulo,1,1,M
2015,19.0,620.3,445.3,562.3,593.3,Pernambuco,1,1,F
2015,23.0,607.6,539.0,561.4,655.5,Minas Gerais,1,1,F
2015,46.0,654.2,518.0,556.3,410.7,Minas Gerais,1,1,M
2015,31.0,639.5,523.0,535.3,515.1,Distrito Federal,1,1,F
2015,19.0,614.3,563.5,421.9,526.8,Sergipe,1,1,M
2015,20.0,602.8,442.6,496.2,451.7,Minas Gerais,1,1,M
2015,19.0,564.7,510.7,526.1,404.7,Paraná,1,1,F
2015,31.0,,,,,Minas Gerais,0,0,F
2015,20.0,517.9,388.6,534.2,475.1,Rio Grande do Norte,1,1,F
2015,31.0,497.6,455.8,472.9,459.0,São Paulo,1,1,M
2015,44.0,556.5,439.3,553.3,374.7,Pará,1,1,M
2015,19.0,607.1,464.4,489.8,528.7,Goiás,1,1,M
2015,22.0,590.2,562.9,592.1,432.7,Pará,1,1,F
2015,26.0,,,,,São Paulo,0,0,F
2015,24.0,587.1,463.2,458.2,472.1,Minas Gerais,1,1,M
2015,22.0,549.3,461.3,436.1,432.6,Rio Grande do Norte,1,1,M
2015,19.0,588.7,518.9,559.2,458.0,Rio de Janeiro,1,1,M
2015,32.0,613.9,441.7,540.9,463.3,Distrito Federal,1,1,F
2015,18.0,568.7,447.3,401.6,426.4,Espírito Santo,1,1,F
2015,18.0,,,,,Rio de Janeiro,0,0,M
2015,18.0,713.3,681.3,611.3,828.1,Ceará,1,1,M
2015,29.0,512.6,478.1,504.1,425.9,Distrito Federal,1,1,M
2015,24.0,517.1,364.1,426.3,500.6,Alagoas,1,1,M
2015,23.0,622.2,433.1,551.9,552.3,Ceará,1,1,M
2015,19.0,540.8,472.5,502.2,477.3,Rio Grande do Sul,1,1,M
2015,23.0,556.3,388.0,,,São Paulo,1,0,F
2015,18.0,529.8,522.1,498.1,395.1,São Paulo,1,1,F
2015,20.0,583.5,409.5,564.1,442.2,Rio Grande do Sul,1,1,F
2015,23.0,529.4,458.9,426.9,388.9,Rio de Janeiro,1,1,F
2015,18.0,558.9,441.0,544.1,388.5,Bahia,1,1,F
2015,16.0,557.5,532.3,559.8,486.6,São Paulo,1,1,F
2015,26.0,,,,,Rondônia,0,0,F
2015,18.0,615.8,448.1,574.9,566.9,São Paulo,1,1,F
2015,20.0,549.7,376.1,521.9,396.5,Rio Grande do Sul,1,1,F
2015,18.0,561.4,594.5,464.1,324.7,São Paulo,1,1,M
2015,27.0,657.2,482.8,517.3,541.2,Paraná,1,1,M
2015,22.0,,,,,Paraná,0,0,M
2015,19.0,648.8,644.1,619.8,723.3,São Paulo,1,1,F
2015,22.0,594.6,457.0,489.2,374.7,Distrito Federal,1,1,F
2015,23.0,,,,,São Paulo,0,0,M
2015,17.0,635.8,494.7,566.9,473.1,Paraná,1,1,F
2015,21.0,582.0,405.8,517.8,446.9,Ceará,1,1,F
2015,20.0,694.8,531.5,598.5,435.5,Paraná,1,1,F
2015,30.0,,,,,Rio de Janeiro,0,0,F
2015,18.0,579.2,460.6,515.8,523.5,Bahia,1,1,F
2015,35.0,,,,,Paraíba,0,0,M
2015,22.0,530.3,512.6,534.2,391.3,Pernambuco,1,1,M
2015,35.0,,,,,Rio Grande do Norte,0,0,F
2015,38.0,625.3,446.0,517.6,410.9,Roraima,1,1,M
2015,19.0,,,,,Paraná,0,0,F
2015,19.0,577.2,553.6,610.2,536.0,São Paulo,1,1,F
2015,18.0,643.0,518.7,586.1,626.2,Santa Catarina,1,1,M
2015,17.0,666.1,646.3,622.6,742.9,São Paulo,1,1,F
2015,29.0,774.8,584.3,685.4,505.8,Bahia,1,1,M
2015,17.0,566.0,590.3,552.3,646.1,Ceará,1,1,M
2015,18.0,599.5,537.0,582.2,407.1,Minas Gerais,1,1,F
2015,22.0,,,,,São Paulo,0,0,F
2015,16.0,599.9,582.2,575.7,643.9,Minas Gerais,1,1,F
2015,39.0,561.0,553.7,575.3,449.5,Pernambuco,1,1,F
2015,18.0,509.9,486.7,507.2,466.5,Pernambuco,1,1,M
2015,21.0,646.4,516.2,611.4,379.9,Ceará,1,1,M
2015,19.0,559.4,507.0,566.5,387.1,São Paulo,1,1,F
2015,19.0,567.6,440.3,521.5,562.0,São Paulo,1,1,F
2015,29.0,,,,,Espírito Santo,0,0,F
2015,20.0,512.7,500.1,,,Paraíba,1,0,F
2015,29.0,,,,,Distrito Federal,0,0,M
2015,17.0,589.7,448.1,482.2,454.3,Rio Grande do Sul,1,1,M
2015,19.0,742.1,651.5,628.9,740.6,São Paulo,1,1,M
2015,35.0,551.9,427.6,480.8,401.6,Bahia,1,1,F
2015,25.0,580.7,434.3,469.3,446.6,Paraíba,1,1,F
2015,33.0,635.4,616.4,527.8,771.6,Minas Gerais,1,1,M
2015,17.0,567.0,451.8,520.1,532.0,Minas Gerais,1,1,M
2015,18.0,603.8,382.7,532.6,438.6,Pernambuco,1,1,F
2015,20.0,688.8,581.1,632.0,708.2,Rio de Janeiro,1,1,F
2015,29.0,447.0,423.6,326.6,414.6,Alagoas,1,1,F
2015,25.0,634.1,475.2,539.1,505.2,Bahia,1,1,M
2015,42.0,,,,,São Paulo,0,0,M
2015,17.0,576.4,464.8,569.7,383.6,Rio de Janeiro,1,1,F
2015,26.0,532.1,481.6,504.7,414.6,Sergipe,1,1,F
2015,27.0,577.0,558.7,534.0,533.0,Minas Gerais,1,1,F
2015,21.0,633.1,678.0,586.2,751.4,Goiás,1,1,M
2015,19.0,619.9,571.6,613.7,514.7,Alagoas,1,1,F
2015,25.0,633.8,535.2,603.3,642.7,Bahia,1,1,M
2015,25.0,695.0,610.6,628.8,696.9,São Paulo,1,1,M
2015,19.0,621.9,527.8,592.9,576.2,Sergipe,1,1,M
2015,20.0,608.3,466.6,480.6,372.4,Espírito Santo,1,1,M
2015,42.0,671.7,580.0,621.1,646.2,Pará,1,1,M
2015,20.0,,,,,Minas Gerais,0,0,F
2015,25.0,616.7,493.4,590.8,384.6,Rio de Janeiro,1,1,F
2015,46.0,,,,,Sergipe,0,0,F
2015,22.0,698.2,501.7,626.2,605.8,São Paulo,1,1,M
2015,22.0,,,,,Paraná,0,0,M
2015,21.0,,,,,Goiás,0,0,M
2015,25.0,,,,,Minas Gerais,0,0,F
2015,22.0,566.9,478.0,550.3,455.8,Rio Grande do Sul,1,1,F
2015,22.0,,,,,Minas Gerais,0,0,F
2015,34.0,489.0,425.6,394.4,341.7,Ceará,1,1,F
2015,16.0,558.4,455.6,530.4,389.1,Bahia,1,1,F
2015,21.0,,,,,Minas Gerais,0,0,M
2015,31.0,540.5,472.9,500.3,443.3,Minas Gerais,1,1,F
2015,21.0,556.9,438.9,493.1,467.6,Amazonas,1,1,F
2015,21.0,594.3,544.2,500.4,422.8,Minas Gerais,1,1,M
2015,29.0,622.9,432.6,579.9,420.4,Tocantins,1,1,F
2015,21.0,,,,,São Paulo,0,0,F
2015,21.0,579.0,531.9,460.9,411.6,Rio Grande do Sul,1,1,M
2015,22.0,602.8,545.4,458.0,649.7,Rio Grande do Norte,1,1,M
2015,22.0,448.1,438.4,346.4,592.6,São Paulo,1,1,M
2015,17.0,586.6,483.5,556.7,516.3,Rio de Janeiro,1,1,F
2015,23.0,533.3,515.4,451.2,325.4,Rio Grande do Norte,1,1,M
2015,21.0,579.5,535.6,535.3,516.7,Bahia,1,1,F
2015,19.0,636.4,652.3,529.9,409.3,Santa Catarina,1,1,F
2015,28.0,631.9,625.5,575.5,623.1,Goiás,1,1,M
2015,37.0,,,,,Bahia,0,0,M
2015,18.0,601.7,499.9,549.7,396.6,Rio Grande do Sul,1,1,F
2015,45.0,553.1,453.7,505.1,416.6,Pernambuco,1,1,F
2015,20.0,608.1,489.4,599.7,451.1,Rio de Janeiro,1,1,M
2015,20.0,,,,,Minas Gerais,0,0,F
2015,17.0,651.5,612.0,584.7,681.7,Santa Catarina,1,1,F
2015,37.0,,,,,São Paulo,0,0,M
2015,19.0,,,,,São Paulo,0,0,M
2015,20.0,581.8,504.8,583.2,453.7,Goiás,1,1,F
2015,18.0,666.5,651.0,663.2,766.4,Ceará,1,1,F
2015,21.0,611.4,382.5,514.5,552.0,Minas Gerais,1,1,M
2015,17.0,541.2,509.5,544.7,497.7,Rio Grande do Norte,1,1,F
2015,16.0,564.8,453.7,549.3,463.6,São Paulo,1,1,F
2015,23.0,,,,,Santa Catarina,0,0,M
2015,36.0,594.8,405.8,476.8,624.0,Paraná,1,1,F
2015,28.0,,,,,Ceará,0,0,F
2015,26.0,,,,,Ceará,0,0,F
2015,27.0,660.8,601.0,629.7,797.3,Ceará,1,1,M
2015,19.0,620.5,570.5,598.1,580.3,São Paulo,1,1,M
2015,20.0,591.4,435.9,548.5,447.0,Tocantins,1,1,F
